PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
36903307,Full-Chain FeCl(3) Catalyzation Is Sufficient to Boost Cellulase Secretion and Cellulosic Ethanol along with Valorized Supercapacitor and Biosorbent Using Desirable Corn Stalk,"Liu J, Zhang X, Peng H, Li T, Liu P, Gao H, Wang Y, Tang J, Li Q, Qi Z, Peng L, Xia T.",Molecules. 2023 Feb 22;28(5):2060. doi: 10.3390/molecules28052060.,Liu J,Molecules,2023,2023/3/11,PMC10004197,,10.3390/molecules28052060
36782304,A novel sucrose-inducible expression system and its application for production of biomass-degrading enzymes in Aspergillus niger,"Wang L, Xie Y, Chang J, Wang J, Liu H, Shi M, Zhong Y.",Biotechnol Biofuels Bioprod. 2023 Feb 13;16(1):23. doi: 10.1186/s13068-023-02274-7.,Wang L,Biotechnol Biofuels Bioprod,2023,2023/2/14,PMC9926565,,10.1186/s13068-023-02274-7
37610233,"Profiling of the β-glucosidases identified in the genome of Penicillium funiculosum: insights from genomics, transcriptomics, proteomics, and homology-modeling studies","Okereke OE, Gupta M, Ogunyewo OA, Sharma K, Kapoor S, Sinha T, Yazdani SS.",Appl Environ Microbiol. 2023 Aug 23:e0070423. doi: 10.1128/aem.00704-23. Online ahead of print.,Okereke OE,Appl Environ Microbiol,2023,2023/8/23,,,10.1128/aem.00704-23
36516414,Evaluating a novel consensus bacterial 6-phytase variant on growth performance of broilers fed U.S. commercial diets deficient in nutrients and energy through 63 days of age,"Sobotik EB, House GM, Stiewert AM, Bello A, Dersjant-Li Y, Shoesmith E, Remus J, Archer GS.",J Anim Sci. 2023 Jan 3;101:skac407. doi: 10.1093/jas/skac407.,Sobotik EB,J Anim Sci,2023,2022/12/14,PMC9904173,,10.1093/jas/skac407
35039212,Trichoderma reesei,Schmoll M.,Trends Microbiol. 2022 Apr;30(4):403-404. doi: 10.1016/j.tim.2021.12.008. Epub 2022 Jan 14.,Schmoll M,Trends Microbiol,2022,2022/1/18,,,10.1016/j.tim.2021.12.008
35339938,Promoter regulation and genetic engineering strategies for enhanced cellulase expression in Trichoderma reesei,"Adnan M, Ma X, Olsson S, Wang J, Liu G.",Microbiol Res. 2022 Jun;259:127011. doi: 10.1016/j.micres.2022.127011. Epub 2022 Mar 21.,Adnan M,Microbiol Res,2022,2022/3/27,,,10.1016/j.micres.2022.127011
35870723,Employment of the CRISPR/Cas9 system to improve cellulase production in Trichoderma reesei,"Pant S, Ritika, Nag P, Ghati A, Chakraborty D, Maximiano MR, Franco OL, Mandal AK, Kuila A.",Biotechnol Adv. 2022 Nov;60:108022. doi: 10.1016/j.biotechadv.2022.108022. Epub 2022 Jul 21.,Pant S,Biotechnol Adv,2022,2022/7/23,,,10.1016/j.biotechadv.2022.108022
36464383,Trichoderma reesei as an elicitor triggers defense responses in tea plant and delays gray blight symptoms,"Pandey AK, Kumar A, Samota MK, Tanti A.",Pestic Biochem Physiol. 2022 Nov;188:105279. doi: 10.1016/j.pestbp.2022.105279. Epub 2022 Nov 5.,Pandey AK,Pestic Biochem Physiol,2022,2022/12/4,,,10.1016/j.pestbp.2022.105279
34928572,Building a Versatile Protein Production Platform Using Engineered Trichoderma reesei,"Chai S, Zhu Z, Tian E, Xiao M, Wang Y, Zou G, Zhou Z.",ACS Synth Biol. 2022 Jan 21;11(1):486-496. doi: 10.1021/acssynbio.1c00570. Epub 2021 Dec 20.,Chai S,ACS Synth Biol,2022,2021/12/20,,,10.1021/acssynbio.1c00570
35470437,Morphologically favorable mutant of Trichoderma reesei for low viscosity cellulase production,"Adsul MG, Dixit P, Saini JK, Gupta RP, Ramakumar SSV, Mathur AS.",Biotechnol Bioeng. 2022 Aug;119(8):2167-2181. doi: 10.1002/bit.28121. Epub 2022 May 6.,Adsul MG,Biotechnol Bioeng,2022,2022/4/26,,,10.1002/bit.28121
35448586,Heterologous Expression of Secondary Metabolite Genes in Trichoderma reesei for Waste Valorization,"Shenouda ML, Ambilika M, Skellam E, Cox RJ.",J Fungi (Basel). 2022 Mar 30;8(4):355. doi: 10.3390/jof8040355.,Shenouda ML,J Fungi (Basel),2022,2022/4/21,PMC9032437,,10.3390/jof8040355
35429801,Secretome analysis of Trichoderma reesei RUT-C30 and Penicillium oxalicum reveals their synergic potential to deconstruct sugarcane and energy cane biomasses,"Corrêa TLR, Román EKB, da Silva Cassoli J, Dos Santos LV, Pereira GAG.",Microbiol Res. 2022 Jul;260:127017. doi: 10.1016/j.micres.2022.127017. Epub 2022 Apr 3.,Corrêa TLR,Microbiol Res,2022,2022/4/16,,,10.1016/j.micres.2022.127017
35786476,[Expression of a SARS-CoV-2 neutralizing nanobody in Trichoderma reesei],"Zhang J, Li J, Gao L, Waghmare PR, Qu J, Liu G.",Sheng Wu Gong Cheng Xue Bao. 2022 Jun 25;38(6):2250-2258. doi: 10.13345/j.cjb.210681.,Zhang J,Sheng Wu Gong Cheng Xue Bao,2022,2022/7/5,,,10.13345/j.cjb.210681
35154055,Elimination of the Sugar Transporter GAT1 Increased Xylanase I Production in Trichoderma reesei,"Xu W, Fang Y, Ding M, Ren Y, Meng X, Chen G, Zhang W, Liu W.",Front Microbiol. 2022 Jan 26;13:810066. doi: 10.3389/fmicb.2022.810066. eCollection 2022.,Xu W,Front Microbiol,2022,2022/2/14,PMC8825865,,10.3389/fmicb.2022.810066
34935374,Reformulating the Hydrolytic Enzyme Cocktail of Trichoderma reesei by Combining XYR1 Overexpression and Elimination of Four Major Cellulases to Improve Saccharification of Corn Fiber,"Zhang W, Guo J, Wu X, Ren Y, Li C, Meng X, Liu W.",J Agric Food Chem. 2022 Jan 12;70(1):211-222. doi: 10.1021/acs.jafc.1c05946. Epub 2021 Dec 22.,Zhang W,J Agric Food Chem,2022,2021/12/22,,,10.1021/acs.jafc.1c05946
36142214,Characterization of Recombinant Antimicrobial Peptide BMGlv2 Heterologously Expressed in Trichoderma reesei,"Liang Q, Cao L, Zhu C, Kong Q, Sun H, Zhang F, Mou H, Liu Z.",Int J Mol Sci. 2022 Sep 7;23(18):10291. doi: 10.3390/ijms231810291.,Liang Q,Int J Mol Sci,2022,2022/9/23,PMC9499586,,10.3390/ijms231810291
35057198,Green Synthesis of Stable Spherical Monodisperse Silver Nanoparticles Using a Cell-Free Extract of Trichoderma reesei,"Gemishev O, Panayotova M, Gicheva G, Mintcheva N.",Materials (Basel). 2022 Jan 9;15(2):481. doi: 10.3390/ma15020481.,Gemishev O,Materials (Basel),2022,2022/1/21,PMC8781021,,10.3390/ma15020481
36547587,In Vitro Characterization of a Nuclear Receptor-like Domain of the Xylanase Regulator 1 from Trichoderma reesei,"Mello-de-Sousa TM, Gorsche R, Jovanović B, Mach RL, Mach-Aigner AR.",J Fungi (Basel). 2022 Nov 27;8(12):1254. doi: 10.3390/jof8121254.,Mello-de-Sousa TM,J Fungi (Basel),2022,2022/12/22,PMC9784857,,10.3390/jof8121254
35248141,Simultaneous manipulation of multiple genes within a same regulatory stage for iterative evolution of Trichoderma reesei,"Sun X, Liang Y, Wang Y, Zhang H, Zhao T, Yao B, Luo H, Huang H, Su X.",Biotechnol Biofuels Bioprod. 2022 Mar 5;15(1):26. doi: 10.1186/s13068-022-02122-0.,Sun X,Biotechnol Biofuels Bioprod,2022,2022/3/6,PMC8898424,,10.1186/s13068-022-02122-0
35337991,One-pot fermentation for erythritol production from distillers grains by the co-cultivation of Yarrowia lipolytica and Trichoderma reesei,"Liu X, Yu X, He A, Xia J, He J, Deng Y, Xu N, Qiu Z, Wang X, Zhao P.",Bioresour Technol. 2022 May;351:127053. doi: 10.1016/j.biortech.2022.127053. Epub 2022 Mar 23.,Liu X,Bioresour Technol,2022,2022/3/26,,,10.1016/j.biortech.2022.127053
36220721,Simultaneous production of cellobiose and xylobiose from alkali-treated bagasse using cellulase secreted by Fe-ion-irradiated Trichoderma reesei mutant,"Noguchi T, Nishiyama R, Shimokawa T, Yamada K, Kagawa Y.",J Biosci Bioeng. 2022 Dec;134(6):491-495. doi: 10.1016/j.jbiosc.2022.09.002. Epub 2022 Oct 9.,Noguchi T,J Biosci Bioeng,2022,2022/10/11,,,10.1016/j.jbiosc.2022.09.002
34742914,Expression of a β-glucosidase from Trichoderma reesei in Escherichia coli using a synthetic optimized gene and stability improvements by immobilization using magnetite nano-support,"Vázquez-Ortega PG, López-Miranda J, Rojas-Contreras JA, Ilina A, Soto-Cruz NO, Páez-Lerma JB.",Protein Expr Purif. 2022 Feb;190:106009. doi: 10.1016/j.pep.2021.106009. Epub 2021 Nov 4.,Vázquez-Ortega PG,Protein Expr Purif,2022,2021/11/7,,,10.1016/j.pep.2021.106009
35921310,A histone H3K9 methyltransferase Dim5 mediates repression of sorbicillinoid biosynthesis in Trichoderma reesei,"Wang L, Liu J, Li X, Lyu X, Liu Z, Zhao H, Jiao X, Zhang W, Xie J, Liu W.",Microb Biotechnol. 2022 Oct;15(10):2533-2546. doi: 10.1111/1751-7915.14103. Epub 2022 Aug 3.,Wang L,Microb Biotechnol,2022,2022/8/3,PMC9518983,,10.1111/1751-7915.14103
36269496,"Roles of PKAc1 and CRE1 in cellulose degradation, conidiation, and yellow pigment synthesis in Trichoderma reesei QM6a","Li N, Chen Y, Shen Y, Wang W.",Biotechnol Lett. 2022 Dec;44(12):1465-1475. doi: 10.1007/s10529-022-03312-4. Epub 2022 Oct 21.,Li N,Biotechnol Lett,2022,2022/10/21,,,10.1007/s10529-022-03312-4
35289936,Purification and characterization of a fungal aspartic peptidase from Trichoderma reesei and its application for food and animal feed protein hydrolyses,"Ahmed U, Pfannstiel J, Stressler T, Eisele T.",J Sci Food Agric. 2022 Sep;102(12):5190-5199. doi: 10.1002/jsfa.11871. Epub 2022 Apr 20.,Ahmed U,J Sci Food Agric,2022,2022/3/15,,,10.1002/jsfa.11871
35852347,Functional Characterization of Sugar Transporter CRT1 Reveals Differential Roles of Its C-Terminal Region in Sugar Transport and Cellulase Induction in Trichoderma reesei,"Wang Z, Yang R, Lv W, Zhang W, Meng X, Liu W.",Microbiol Spectr. 2022 Aug 31;10(4):e0087222. doi: 10.1128/spectrum.00872-22. Epub 2022 Jul 19.,Wang Z,Microbiol Spectr,2022,2022/7/19,PMC9431493,,10.1128/spectrum.00872-22
35066395,Development of a novel expression platform for heterologous protein production via deleting the p53-like regulator Vib1 in Trichoderma reesei,"Sun Y, Qian Y, Zhang J, Yao C, Wang Y, Liu H, Zhong Y.",Enzyme Microb Technol. 2022 Apr;155:109993. doi: 10.1016/j.enzmictec.2022.109993. Epub 2022 Jan 19.,Sun Y,Enzyme Microb Technol,2022,2022/1/23,,,10.1016/j.enzmictec.2022.109993
34983541,Development of a powerful synthetic hybrid promoter to improve the cellulase system of Trichoderma reesei for efficient saccharification of corncob residues,"Wang Y, Liu R, Liu H, Li X, Shen L, Zhang W, Song X, Liu W, Liu X, Zhong Y.",Microb Cell Fact. 2022 Jan 4;21(1):5. doi: 10.1186/s12934-021-01727-8.,Wang Y,Microb Cell Fact,2022,2022/1/5,PMC8725555,,10.1186/s12934-021-01727-8
34319847,Medium supplementation and thorough optimization to induce carboxymethyl cellulase production by Trichoderma reesei under solid state fermentation of nettle biomass,"Taherzadeh-Ghahfarokhi M, Panahi R, Mokhtarani B.",Prep Biochem Biotechnol. 2022;52(4):375-382. doi: 10.1080/10826068.2021.1952599. Epub 2021 Jul 28.,Taherzadeh-Ghahfarokhi M,Prep Biochem Biotechnol,2022,2021/7/28,,,10.1080/10826068.2021.1952599
36376415,Inducer-free cellulase production system based on the constitutive expression of mutated XYR1 and ACE3 in the industrial fungus Trichoderma reesei,"Arai T, Ichinose S, Shibata N, Kakeshita H, Kodama H, Igarashi K, Takimura Y.",Sci Rep. 2022 Nov 14;12(1):19445. doi: 10.1038/s41598-022-23815-4.,Arai T,Sci Rep,2022,2022/11/14,PMC9663580,,10.1038/s41598-022-23815-4
35590356,Transmembrane transport process and endoplasmic reticulum function facilitate the role of gene cel1b in cellulase production of Trichoderma reesei,"Pang AP, Luo Y, Hu X, Zhang F, Wang H, Gao Y, Durrani S, Li C, Shi X, Wu FG, Li BZ, Lu Z, Lin F.",Microb Cell Fact. 2022 May 19;21(1):90. doi: 10.1186/s12934-022-01809-1.,Pang AP,Microb Cell Fact,2022,2022/5/19,PMC9118834,,10.1186/s12934-022-01809-1
36184173,Customized optimization of lignocellulolytic enzyme cocktails for efficient conversion of pectin-rich biomass residues,"Gao L, Liu G, Zhao Q, Xiao Z, Sun W, Hao X, Liu X, Zhang Z, Zhang P.",Carbohydr Polym. 2022 Dec 1;297:120025. doi: 10.1016/j.carbpol.2022.120025. Epub 2022 Aug 31.,Gao L,Carbohydr Polym,2022,2022/10/2,,,10.1016/j.carbpol.2022.120025
34893216,"Glucomannan and beta-glucan degradation by Mytilus edulis Cel45A: Crystal structure and activity comparison with GH45 subfamily A, B and C","Okmane L, Nestor G, Jakobsson E, Xu B, Igarashi K, Sandgren M, Kleywegt GJ, Ståhlberg J.",Carbohydr Polym. 2022 Feb 1;277:118771. doi: 10.1016/j.carbpol.2021.118771. Epub 2021 Oct 21.,Okmane L,Carbohydr Polym,2022,2021/12/11,,,10.1016/j.carbpol.2021.118771
34464790,Microbial and chemical dynamics of brewers' spent grain during a low-input pre-vermicomposting treatment,"Bianco A, Fancello F, Garau M, Deroma M, Atzori AS, Castaldi P, Zara G, Budroni M.",Sci Total Environ. 2022 Jan 1;802:149792. doi: 10.1016/j.scitotenv.2021.149792. Epub 2021 Aug 21.,Bianco A,Sci Total Environ,2022,2021/8/31,,,10.1016/j.scitotenv.2021.149792
35323512,New Sorbicillinoids with Tea Pathogenic Fungus Inhibitory Effect from Marine-Derived Fungus Hypocrea jecorina H8,"Liu SZ, Xu GX, He FM, Zhang WB, Wu Z, Li MY, Tang XX, Qiu YK.",Mar Drugs. 2022 Mar 17;20(3):213. doi: 10.3390/md20030213.,Liu SZ,Mar Drugs,2022,2022/3/24,PMC8955853,,10.3390/md20030213
36528622,Tailoring the expression of Xyr1 leads to efficient production of lignocellulolytic enzymes in Trichoderma reesei for improved saccharification of corncob residues,"Shen L, Yan A, Wang Y, Wang Y, Liu H, Zhong Y.",Biotechnol Biofuels Bioprod. 2022 Dec 17;15(1):142. doi: 10.1186/s13068-022-02240-9.,Shen L,Biotechnol Biofuels Bioprod,2022,2022/12/17,PMC9759857,,10.1186/s13068-022-02240-9
35996177,Sorbicillinoids hyperproduction without affecting the cellulosic enzyme production in Trichoderma reesei JNTR5,"Li C, Gu R, Lin F, Xiao H.",Biotechnol Biofuels Bioprod. 2022 Aug 22;15(1):85. doi: 10.1186/s13068-022-02183-1.,Li C,Biotechnol Biofuels Bioprod,2022,2022/8/22,PMC9394075,,10.1186/s13068-022-02183-1
35281654,Safety evaluation of the food enzyme non-reducing end α-l-arabinofuranosidase from the genetically modified Trichoderma reesei strain NZYM-GV,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Andryszkiewicz M, Liu Y, Nielsen E, Norby K, Chesson A.",EFSA J. 2022 Mar 8;20(3):e07173. doi: 10.2903/j.efsa.2022.7173. eCollection 2022 Mar.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/3/14,PMC8902656,,10.2903/j.efsa.2022.7173
36312918,Characterization and mechanism of aflatoxin degradation by a novel strain of Trichoderma reesei CGMCC3.5218,"Yue X, Ren X, Fu J, Wei N, Altomare C, Haidukowski M, Logrieco AF, Zhang Q, Li P.",Front Microbiol. 2022 Oct 13;13:1003039. doi: 10.3389/fmicb.2022.1003039. eCollection 2022.,Yue X,Front Microbiol,2022,2022/10/31,PMC9611206,,10.3389/fmicb.2022.1003039
35351200,A three-gene cluster in Trichoderma reesei reveals a potential role of dmm2 in DNA repair and cellulase production,"Cai W, Chen Y, Zhang L, Fang X, Wang W.",Biotechnol Biofuels Bioprod. 2022 Mar 29;15(1):34. doi: 10.1186/s13068-022-02132-y.,Cai W,Biotechnol Biofuels Bioprod,2022,2022/3/30,PMC8966179,,10.1186/s13068-022-02132-y
36016870,"Safety evaluation of the food enzyme mannan endo-1,4-β-mannosidase from the genetically modified Trichoderma reesei strain RF6232","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Herman L, Maia J, Kovalkovicova N, Liu Y, Lunardi S, di Piazza G, Ferreira de Sousa R, Chesson A.",EFSA J. 2022 Aug 22;20(8):e07478. doi: 10.2903/j.efsa.2022.7478. eCollection 2022 Aug.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/8/26,PMC9393762,,10.2903/j.efsa.2022.7478
35390463,Unexpected plasticity of the quaternary structure of iron-manganese superoxide dismutases,"Mendoza Rengifo E, Stelmastchuk Benassi Fontolan L, Ribamar Ferreira-Junior J, Bleicher L, Penner-Hahn J, Charles Garratt R.",J Struct Biol. 2022 Jun;214(2):107855. doi: 10.1016/j.jsb.2022.107855. Epub 2022 Apr 4.,Mendoza Rengifo E,J Struct Biol,2022,2022/4/7,,,10.1016/j.jsb.2022.107855
35910422,Safety evaluation of the food enzyme glucose oxidase from the genetically modified Trichoderma reesei strain AR-352,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Glandorf B, Aguilera J, Andryszkiewicz M, Nielsen E, Nørby K, Liu Y, De Sousa RF, Chesson A.",EFSA J. 2022 Jul 28;20(7):e07372. doi: 10.2903/j.efsa.2022.7372. eCollection 2022 Jul.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/8/1,PMC9332122,,10.2903/j.efsa.2022.7372
35734285,"Safety evaluation of the food enzyme endo-1,4-β-xylanase from the genetically modified Trichoderma reesei strain NZYM-ER","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Glandorf B, Herman L, Andryszkiewicz M, Arcella D, Kovalkovičová N, Liu Y, Chesson A.",EFSA J. 2022 Jun 13;20(6):e07373. doi: 10.2903/j.efsa.2022.7373. eCollection 2022 Jun.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/6/23,PMC9190295,,10.2903/j.efsa.2022.7373
36514368,Safety evaluation of the food enzyme pectin lyase from the genetically modified Trichoderma reesei strain RF6199,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Glandorf B, Herman L, Andryszkiewicz M, Gomes A, Kovalkovičová N, Liu Y, Nielsen KRR, di Piazza G, Engel KH, Chesson A.",EFSA J. 2022 Dec 8;20(12):e07675. doi: 10.2903/j.efsa.2022.7675. eCollection 2022 Dec.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/12/14,PMC9731294,,10.2903/j.efsa.2022.7675
35795293,Safety evaluation of the food enzyme cellulase from the genetically modified Trichoderma reesei strain AR-852,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Glandorf B, Herman L, Aguilera J, Andryszkiewicz M, Liu Y, Nielsen E, Norby K, di Piazza G, Chesson A.",EFSA J. 2022 Jul 1;20(7):e07375. doi: 10.2903/j.efsa.2022.7375. eCollection 2022 Jul.,"EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)",EFSA J,2022,2022/7/7,PMC9247864,,10.2903/j.efsa.2022.7375
36162784,"Development of an economically competitive Trichoderma-based platform for enzyme production: Bioprocess optimization, pilot plant scale-up, techno-economic analysis and life cycle assessment","de Lima EA, Mandelli F, Kolling D, Matsusato Souza J, de Oliveira Filho CA, Ribeiro da Silva M, Lobo de Mesquita Sampaio I, Lopes Junqueira T, Ferreira Chagas M, Teodoro JC, de Morais ER, Murakami MT.",Bioresour Technol. 2022 Sep 23;364:128019. doi: 10.1016/j.biortech.2022.128019. Online ahead of print.,de Lima EA,Bioresour Technol,2022,2022/9/26,,,10.1016/j.biortech.2022.128019
35012188,Comparative Evaluation of Adsorption of Major Enzymes in a Cellulase Cocktail Obtained from Trichoderma reesei onto Different Types of Lignin,"Lee DS, Song Y, Lee YG, Bae HJ.",Polymers (Basel). 2022 Jan 1;14(1):167. doi: 10.3390/polym14010167.,Lee DS,Polymers (Basel),2022,2022/1/11,PMC8747337,,10.3390/polym14010167
