PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
37543692,Immobilization of α-transglucosidase on silica-coated magnetic nanoparticles and its application for production of isomaltooligosaccharide from the potato peel,"Maurya R, Ali U, Kaul S, Bhaiyya R, Singh RP, Mazumder K.",Sci Rep. 2023 Aug 5;13(1):12708. doi: 10.1038/s41598-023-38266-8.,Maurya R,Sci Rep,2023,2023/8/5,PMC10404235,,10.1038/s41598-023-38266-8
36966944,Enhanced expression of xylanase in Aspergillus niger enabling a two-step enzymatic pathway for extracting β-glucan from oat bran,"Li Y, Li C, Muhammad Aqeel S, Wang Y, Zhang Q, Ma J, Zhou J, Li J, Du G, Liu S.",Bioresour Technol. 2023 Jun;377:128962. doi: 10.1016/j.biortech.2023.128962. Epub 2023 Mar 24.,Li Y,Bioresour Technol,2023,2023/3/26,,,10.1016/j.biortech.2023.128962
37031787,"'Click' synthesized calcium-chitosan-triazole nanocomplex from CaC(2) as an efficient drug carrier, antimicrobial and antioxidant polymer","Manisha D P, Chawla R, Dutta PK.",Int J Biol Macromol. 2023 Jun 15;240:124290. doi: 10.1016/j.ijbiomac.2023.124290. Epub 2023 Apr 7.,Manisha D P,Int J Biol Macromol,2023,2023/4/9,,,10.1016/j.ijbiomac.2023.124290
36653666,"Exploration of the chemical constituents and its antioxidant, antibacterial activities of endophytic fungi isolated from the medicinal plant Dillenia indica","Bora P, Devi NN.",Arch Microbiol. 2023 Jan 18;205(2):67. doi: 10.1007/s00203-023-03407-0.,Bora P,Arch Microbiol,2023,2023/1/18,,,10.1007/s00203-023-03407-0
36209612,Highly effective biosorption capacity of Cladosporium sp. strain F1 to lead phosphate mineral and perovskite solar cell PbI(2),"Lee J, Ko Y, Kim S, Hur HG.",J Hazard Mater. 2023 Jan 15;442:130106. doi: 10.1016/j.jhazmat.2022.130106. Epub 2022 Oct 3.,Lee J,J Hazard Mater,2023,2022/10/9,,,10.1016/j.jhazmat.2022.130106
36519278,The effects of peracetic acid solution on the treatment of otomycosis in an animal model: a new antifungal drug?,"Nemati S, Akbarpour M, Lotfali E, Nosrati R, Rafiee E, Zebardast N.",J Laryngol Otol. 2023 Jul;137(7):799-803. doi: 10.1017/S002221512200264X. Epub 2022 Dec 15.,Nemati S,J Laryngol Otol,2023,2022/12/15,,,10.1017/S002221512200264X
36948520,Role of COPD in a case of fatal Aspergillus niger tracheobronchitis,"Ashby T, Green K, Burcher KM, Louis M.",BMJ Case Rep. 2023 Mar 22;16(3):e251807. doi: 10.1136/bcr-2022-251807.,Ashby T,BMJ Case Rep,2023,2023/3/22,PMC10039985,,10.1136/bcr-2022-251807
37056745,"Corrigendum: Isolation, identification, biological characteristics, and antifungal efficacy of sodium bicarbonate combined with natamycin on Aspergillus niger from Shengzhou nane (Prunus salicina var. taoxingli) fruit","Guo TR, Zeng Q, Yang G, Ye SS, Chen ZY, Xie SY, Wang H, Mo YW.",Front Microbiol. 2023 Mar 28;14:1172964. doi: 10.3389/fmicb.2023.1172964. eCollection 2023.,Guo TR,Front Microbiol,2023,2023/4/14,PMC10087524,,10.3389/fmicb.2023.1172964
36070164,Myconanoparticles Break Antibiotic Resistance in Staphylococcus aureus and Acinetobacter baumannii,"Janarthanan S, Ranjani S, Hemalatha S.",Appl Biochem Biotechnol. 2023 Jan;195(1):196-216. doi: 10.1007/s12010-022-04125-x. Epub 2022 Sep 7.,Janarthanan S,Appl Biochem Biotechnol,2023,2022/9/7,,,10.1007/s12010-022-04125-x
37366361,Investigation of Antifungal Action of Fractions C17H31NO15 Isolated from Artemisia herba-alba extract Versus Isolated Aspergillus niger from Zee maize,"Amin BH, Ayyat NM, Mohamed El-Sharkawy R, Hafez AM.",Recent Adv Antiinfect Drug Discov. 2023 Jun 27. doi: 10.2174/2772434418666230627141639. Online ahead of print.,Amin BH,Recent Adv Antiinfect Drug Discov,2023,2023/6/27,,,10.2174/2772434418666230627141639
37485205,Aspergilloma in an Immunocompetent Host: A Case Report,"AlShaheen H, Abuzied Y, Aldalbahi H, AlSheef M.",Cureus. 2023 Jun 21;15(6):e40727. doi: 10.7759/cureus.40727. eCollection 2023 Jun.,AlShaheen H,Cureus,2023,2023/7/24,PMC10360449,,10.7759/cureus.40727
37157839,Gypenoside biotransformation into ginsenoside F2 by endophytic Aspergillus niger from Gynostemma pentaphyllum,"Zhang X, Xie Y, Dai Z, Liang Y, Zhu C, Su C, Song L, Wang K, Li J, Wei X.",Nat Prod Res. 2023 May 8:1-7. doi: 10.1080/14786419.2023.2209823. Online ahead of print.,Zhang X,Nat Prod Res,2023,2023/5/9,,,10.1080/14786419.2023.2209823
37258165,Chronic Pulmonary Aspergillosis Caused by Aspergillus tubingensis Diagnosed by a Bronchoscopic Biopsy,"Sekiguchi R, Takeda K, Suzuki J, Enomoto Y, Kitani M, Narumoto O, Tashimo H, Yamane A, Nagai H, Watanabe A, Kamei K, Matsui H.",Intern Med. 2023 May 31. doi: 10.2169/internalmedicine.1695-23. Online ahead of print.,Sekiguchi R,Intern Med,2023,2023/5/31,,,10.2169/internalmedicine.1695-23
36766095,The Effect of Cyclosporin A on Aspergillus niger and the Possible Mechanisms Involved,"Li F, Lv Z, Zhong Z, Mao L, Chua LS, Xu L, Huang R.",Foods. 2023 Jan 28;12(3):567. doi: 10.3390/foods12030567.,Li F,Foods,2023,2023/2/11,PMC9913951,,10.3390/foods12030567
37066082,"Enhanced production of amylase, pyruvate and phenolic compounds from glucose by light-driven Aspergillus niger-CuS nanobiohybrids","Priyanka U, Lens PN.",J Chem Technol Biotechnol. 2023 Mar;98(3):602-614. doi: 10.1002/jctb.7153. Epub 2022 Aug 11.,Priyanka U,J Chem Technol Biotechnol,2023,2023/4/17,PMC10087041,,10.1002/jctb.7153
37690395,An innovative multi-enzymatic system for gluconic acid production from starch using Aspergillus niger whole-cells,"Pucci EFQ, Buffo MM, Del Bianco Sousa M, Tardioli PW, Badino AC.",Enzyme Microb Technol. 2023 Aug 27;171:110309. doi: 10.1016/j.enzmictec.2023.110309. Online ahead of print.,Pucci EFQ,Enzyme Microb Technol,2023,2023/9/10,,,10.1016/j.enzmictec.2023.110309
37512909,Aspergillus niger Fermentation Broth Promotes Maize Germination and Alleviates Low Phosphorus Stress,"Tian M, Zhang C, Zhang Z, Jiang T, Hu X, Qiu H, Li Z.",Microorganisms. 2023 Jul 2;11(7):1737. doi: 10.3390/microorganisms11071737.,Tian M,Microorganisms,2023,2023/7/29,PMC10384586,,10.3390/microorganisms11071737
37233239,Exploration of the Strategy for Improving the Expression of Heterologous Sweet Protein Monellin in Aspergillus niger,"Li K, Zheng J, Yu L, Wang B, Pan L.",J Fungi (Basel). 2023 Apr 29;9(5):528. doi: 10.3390/jof9050528.,Li K,J Fungi (Basel),2023,2023/5/26,PMC10218968,,10.3390/jof9050528
37113235,ERV14 receptor impacts mycelial growth via its interactions with cell wall synthase and transporters in Aspergillus niger,"Zheng J, Yao L, Zeng X, Wang B, Pan L.",Front Microbiol. 2023 Apr 11;14:1128462. doi: 10.3389/fmicb.2023.1128462. eCollection 2023.,Zheng J,Front Microbiol,2023,2023/4/28,PMC10126429,,10.3389/fmicb.2023.1128462
37495307,pH-dependent effect of Congo Red on the growth of Aspergillus nidulans and Aspergillus niger,"Csillag K, Emri T, Rangel DEN, Pócsi I.",Fungal Biol. 2023 Jul-Aug;127(7-8):1180-1186. doi: 10.1016/j.funbio.2022.05.006. Epub 2022 Jun 2.,Csillag K,Fungal Biol,2023,2023/7/26,,,10.1016/j.funbio.2022.05.006
36713153,"Isolation, identification, biological characteristics, and antifungal efficacy of sodium bicarbonate combined with natamycin on Aspergillus niger from Shengzhou nane (Prunus salicina var. taoxingli) fruit","Guo TR, Zeng Q, Yang G, Ye SS, Chen ZY, Xie SY, Wang H, Mo YW.",Front Microbiol. 2023 Jan 12;13:1075033. doi: 10.3389/fmicb.2022.1075033. eCollection 2022.,Guo TR,Front Microbiol,2023,2023/1/30,PMC9879613,,10.3389/fmicb.2022.1075033
36673472,Efficient Biodegradation of Patulin by Aspergillus niger FS10 and Metabolic Response of Degrading Strain,"Yang Y, Ji J, Wu S, Ye Y, Sheng L, Zhang Y, Sun X.",Foods. 2023 Jan 13;12(2):382. doi: 10.3390/foods12020382.,Yang Y,Foods,2023,2023/1/21,PMC9858360,,10.3390/foods12020382
37702923,Evidence of polyamines mediated 2-acetyl-1-pyrroline biosynthesis in aromatic rice rhizospheric fungal species Aspergillus niger,"Zehra A, Dhondge HV, Barvkar VT, Singh SK, Nadaf AB.",Braz J Microbiol. 2023 Sep 13. doi: 10.1007/s42770-023-01124-w. Online ahead of print.,Zehra A,Braz J Microbiol,2023,2023/9/13,,,10.1007/s42770-023-01124-w
36891380,Effects of Aspergillus niger on cyanogenic glycosides removal and fermentation qualities of ratooning sorghum,"Zhai J, Wang B, Sun Y, Yang J, Zhou J, Wang T, Zhang W, Qi C, Guo Y.",Front Microbiol. 2023 Feb 20;14:1128057. doi: 10.3389/fmicb.2023.1128057. eCollection 2023.,Zhai J,Front Microbiol,2023,2023/3/9,PMC9986436,,10.3389/fmicb.2023.1128057
37440680,Aspergillus niger produces lethal compounds against nematodes,"Zhang R, Yu Z, Cui H, Ye C, Qiao M.",Pest Manag Sci. 2023 Jul 13. doi: 10.1002/ps.7662. Online ahead of print.,Zhang R,Pest Manag Sci,2023,2023/7/13,,,10.1002/ps.7662
37093363,Assessment of cultivation parameters influencing pectinase production by Aspergillus niger LFP-1 in submerged fermentation,"Mat Jalil MT, Zakaria NA, Salikin NH, Ibrahim D.",J Genet Eng Biotechnol. 2023 Apr 24;21(1):45. doi: 10.1186/s43141-023-00510-z.,Mat Jalil MT,J Genet Eng Biotechnol,2023,2023/4/24,PMC10126171,,10.1186/s43141-023-00510-z
37233215,Engineering a Phosphoketolase Pathway to Supplement Cytosolic Acetyl-CoA in Aspergillus niger Enables a Significant Increase in Citric Acid Production,"Liu J, Zhang S, Li W, Wang G, Xie Z, Cao W, Gao W, Liu H.",J Fungi (Basel). 2023 Apr 23;9(5):504. doi: 10.3390/jof9050504.,Liu J,J Fungi (Basel),2023,2023/5/26,PMC10219267,,10.3390/jof9050504
37424564,Production of xylanase by Aspergillus niger GIO and Bacillus megaterium through solid-state fermentation,"Fasiku SA, Bello MA, Odeniyi OA.",Access Microbiol. 2023 Jun 14;5(6):acmi000506.v5. doi: 10.1099/acmi.0.000506.v5. eCollection 2023.,Fasiku SA,Access Microbiol,2023,2023/7/10,PMC10323791,,10.1099/acmi.0.000506.v5
37547691,"Aspergillus niger as a cell factory for the production of pyomelanin, a molecule with UV-C radiation shielding activity","Koch SM, Freidank-Pohl C, Siontas O, Cortesao M, Mota A, Runzheimer K, Jung S, Rebrosova K, Siler M, Moeller R, Meyer V.",Front Microbiol. 2023 Jul 20;14:1233740. doi: 10.3389/fmicb.2023.1233740. eCollection 2023.,Koch SM,Front Microbiol,2023,2023/8/7,PMC10399693,,10.3389/fmicb.2023.1233740
36714633,Electron microscopic imaging and NanoSIMS investigation on physiological responses of Aspergillus niger under Pb(II) and Cd(II) stress,"Pan S, Li Z, Wang J, Li X, Meng L, Chen Y, Su M, Li Z.",Front Bioeng Biotechnol. 2023 Jan 12;10:1096384. doi: 10.3389/fbioe.2022.1096384. eCollection 2022.,Pan S,Front Bioeng Biotechnol,2023,2023/1/30,PMC9877628,,10.3389/fbioe.2022.1096384
36155290,Effects of thymol concentration on postharvest diseases and quality of blueberry fruit,"Ding J, Liu C, Huang P, Zhang Y, Hu X, Li H, Liu Y, Chen L, Liu Y, Qin W.",Food Chem. 2023 Feb 15;402:134227. doi: 10.1016/j.foodchem.2022.134227. Epub 2022 Sep 16.,Ding J,Food Chem,2023,2022/9/26,,,10.1016/j.foodchem.2022.134227
37335926,A CRISPR/Cas9-based multicopy integration system for protein production in Aspergillus niger,"Arentshorst M, Kooloth Valappil P, Mózsik L, Regensburg-Tuïnk TJG, Seekles SJ, Tjallinks G, Fraaije MW, Visser J, Ram AFJ.",FEBS J. 2023 Jun 19. doi: 10.1111/febs.16891. Online ahead of print.,Arentshorst M,FEBS J,2023,2023/6/19,,,10.1111/febs.16891
36793323,Engineered living materials grown from programmable Aspergillus niger mycelial pellets,"Li K, Wei Z, Jia J, Xu Q, Liu H, Zhong C, Huang H.",Mater Today Bio. 2023 Jan 14;19:100545. doi: 10.1016/j.mtbio.2023.100545. eCollection 2023 Apr.,Li K,Mater Today Bio,2023,2023/2/16,PMC9922812,,10.1016/j.mtbio.2023.100545
36691433,"Extraction, characterization, antioxidant and α-amylase inhibitory activities of (1 → 3)(1 → 6)-β-D-glucogalactan from Aspergillus niger ATCC 1004","Mendes TPS, Santana RA, Cedro PÉP, Miranda ACA, Junior BBN, Júnior GLV.",3 Biotech. 2023 Feb;13(2):56. doi: 10.1007/s13205-023-03467-5. Epub 2023 Jan 20.,Mendes TPS,3 Biotech,2023,2023/1/24,PMC9859964,,10.1007/s13205-023-03467-5
37233281,Mutations in the Second Alternative Oxidase Gene: A New Approach to Group Aspergillus niger Strains,"Flipphi M, Márton A, Bíró V, Ág N, Sándor E, Fekete E, Karaffa L.",J Fungi (Basel). 2023 May 13;9(5):570. doi: 10.3390/jof9050570.,Flipphi M,J Fungi (Basel),2023,2023/5/26,PMC10219456,,10.3390/jof9050570
36811061,The Effect of Hydroalcoholic Extracts of Medicinal Plants on Fungi Isolated From Toilet and Nursery Surfaces in a Daycare Center: An In Vitro Study,"Batista Mendes EC, Kozusny-Andreani DI, Rodrigo Ramos R, Pinto Neto JM, Estevam Simonato L, Lozano AW, da Silva WR, Vicente Pereira LL, Garcia Regino DDS, Geraldo de Moraes CMZ.",Cureus. 2023 Jan 20;15(1):e34013. doi: 10.7759/cureus.34013. eCollection 2023 Jan.,Batista Mendes EC,Cureus,2023,2023/2/22,PMC9939237,,10.7759/cureus.34013
37736792,Regulatory-systemic approach in Aspergillus niger for bioleaching improvement by controlling precipitation,"Naderi A, Vakilchap F, Motamedian E, Mousavi SM.",Appl Microbiol Biotechnol. 2023 Sep 22. doi: 10.1007/s00253-023-12776-x. Online ahead of print.,Naderi A,Appl Microbiol Biotechnol,2023,2023/9/22,,,10.1007/s00253-023-12776-x
37353118,Inulinase and fructooligosaccharide production from carob using Aspergillus niger A42 (ATCC 204447) under solid-state fermentation conditions,"Canatar M, Tufan HNG, Ünsal SBE, Koc CY, Ozcan A, Kucuk G, Basmak S, Yatmaz E, Germec M, Yavuz I, Turhan I.",Int J Biol Macromol. 2023 Aug 1;245:125520. doi: 10.1016/j.ijbiomac.2023.125520. Epub 2023 Jun 21.,Canatar M,Int J Biol Macromol,2023,2023/6/23,,,10.1016/j.ijbiomac.2023.125520
37623572,"ChsA, a Class Ⅱ Chitin Synthase, Contributes to Asexual Conidiation, Mycelial Morphology, Cell Wall Integrity, and the Production of Enzymes and Organic Acids in Aspergillus niger","Zhu Y, Liu T, Wang Y, Chen G, Fang X, Zhou G, Wang J.",J Fungi (Basel). 2023 Jul 29;9(8):801. doi: 10.3390/jof9080801.,Zhu Y,J Fungi (Basel),2023,2023/8/25,PMC10455844,,10.3390/jof9080801
36908224,The potential of UVC decontamination to prolong shelf-life of par-baked bread,"Debonne E, Thys M, Eeckhout M, Devlieghere F.",Food Sci Technol Int. 2023 Mar 12:10820132231162170. doi: 10.1177/10820132231162170. Online ahead of print.,Debonne E,Food Sci Technol Int,2023,2023/3/13,,,10.1177/10820132231162170
34784260,Subretinal Aspergillus Abscess in Post COVID-19 Recovered Patients - An Emerging Problem,"Sahu ES, Lahoti K, Bhargava A, Subhedar V, Sahu A.",Ocul Immunol Inflamm. 2023 Jan;31(1):127-133. doi: 10.1080/09273948.2021.1993271. Epub 2021 Nov 16.,Sahu ES,Ocul Immunol Inflamm,2023,2021/11/16,,,10.1080/09273948.2021.1993271
37366079,"Structure elucidation and characterization of patulin synthase, insights into the formation of a fungal mycotoxin","Tjallinks G, Boverio A, Maric I, Rozeboom H, Arentshorst M, Visser J, Ram AFJ, Mattevi A, Fraaije MW.",FEBS J. 2023 Jun 27. doi: 10.1111/febs.16804. Online ahead of print.,Tjallinks G,FEBS J,2023,2023/6/27,,,10.1111/febs.16804
37708680,Aspergillus niger fermentation residues application to produce biochar for the anode of lithium-ion batteries,"Gu R, Fu D, Jin Y, Jia M, Nie K.",J Environ Manage. 2023 Sep 12;346:118985. doi: 10.1016/j.jenvman.2023.118985. Online ahead of print.,Gu R,J Environ Manage,2023,2023/9/14,,,10.1016/j.jenvman.2023.118985
37146898,Detection and quantification of the histone code in the fungal genus Aspergillus,"Zhang X, Noberini R, Vai A, Bonaldi T, Seidl MF, Collemare J.",Fungal Genet Biol. 2023 Jun;167:103800. doi: 10.1016/j.fgb.2023.103800. Epub 2023 May 3.,Zhang X,Fungal Genet Biol,2023,2023/5/5,,,10.1016/j.fgb.2023.103800
37485741,Cocoa-associated filamentous fungi for the biocontrol of aflatoxigenic Aspergillus flavus,"Oduro-Mensah D, Lowor ST, Bukari Y, Donkor JK, Minnah B, Nuhu AH, Dontoh D, Amadu AA, Ocloo A.",J Basic Microbiol. 2023 Jul 23. doi: 10.1002/jobm.202300163. Online ahead of print.,Oduro-Mensah D,J Basic Microbiol,2023,2023/7/24,,,10.1002/jobm.202300163
36923696,"Solid-state fermentation of Apocynum venetum L. by Aspergillus niger: Effect on phenolic compounds, antioxidant activities and metabolic syndrome-associated enzymes","Cao C, Lin D, Zhou Y, Li N, Wang Y, Gong W, Zhu Z, Liu C, Yan L, Hu Z, Peng Y, Xie C.",Front Nutr. 2023 Feb 27;10:1125746. doi: 10.3389/fnut.2023.1125746. eCollection 2023.,Cao C,Front Nutr,2023,2023/3/16,PMC10009174,,10.3389/fnut.2023.1125746
37174352,Correlation Study between Quality and Sensory Characteristics of Kelp Paste by Aspergillus oryzae and Aspergillus niger during Fermentation,"Zhong Z, Wang Z, Zhang Y, Zheng B, Zeng H.",Foods. 2023 Apr 27;12(9):1815. doi: 10.3390/foods12091815.,Zhong Z,Foods,2023,2023/5/13,PMC10177934,,10.3390/foods12091815
37227700,New coumarin derivatives accessible in short and eco-friendly conditions with antifungal activity,"Benanane S, Cheikh N, Bendhina NE, Villemin D, Boumendjel A.",Future Med Chem. 2023 May;15(9):745-756. doi: 10.4155/fmc-2023-0033. Epub 2023 May 25.,Benanane S,Future Med Chem,2023,2023/5/25,,,10.4155/fmc-2023-0033
37661695,Suitable carrier protein and linker peptide significantly increase the secretory expression of human lysozyme in Aspergillus niger,"Wu Q, Xu C, Shi W, Li L, Zhang H, Liu T, Fan J, Cui L, Li J.",Acta Biochim Biophys Sin (Shanghai). 2023 Sep 4. doi: 10.3724/abbs.2023153. Online ahead of print.,Wu Q,Acta Biochim Biophys Sin (Shanghai),2023,2023/9/4,,,10.3724/abbs.2023153
36606139,Evaluation of wool protein hydrolysate as peptone for production of microbial enzymes,"Omeroglu MA, Albayrak S, Arslan NP, Ozkan H, Adiguzel A, Taskin M.",3 Biotech. 2023 Jan;13(1):31. doi: 10.1007/s13205-022-03456-0. Epub 2023 Jan 2.,Omeroglu MA,3 Biotech,2023,2023/1/6,PMC9807725,,10.1007/s13205-022-03456-0
37232710,"GC-MS Based Characterization, Antibacterial, Antifungal and Anti-Oncogenic Activity of Ethyl Acetate Extract of Aspergillus niger Strain AK-6 Isolated from Rhizospheric Soil","Niazi SK, Basavarajappa DS, Kumaraswamy SH, Bepari A, Hiremath H, Nagaraja SK, Rudrappa M, Hugar A, Cordero MAW, Nayaka S.",Curr Issues Mol Biol. 2023 Apr 24;45(5):3733-3756. doi: 10.3390/cimb45050241.,Niazi SK,Curr Issues Mol Biol,2023,2023/5/26,PMC10217203,,10.3390/cimb45050241
37114793,Isolation of Bacillus amyloliquefaciens M13-RW0 from Soil and Evaluation of its Antifungal Activity,"Naghdifar S, Madani M, Shakib P.",Curr Drug Discov Technol. 2023;20(4):e190423216028. doi: 10.2174/1570163820666230419090347.,Naghdifar S,Curr Drug Discov Technol,2023,2023/4/28,,,10.2174/1570163820666230419090347
36993870,Novel application of HS-GC-IMS for characteristic fingerprints and flavor compound variations in citrus reticulatae pericarpium during storage with different Aspergillus niger fermentation,"Zhang Y, Tong X, Chen B, Wu S, Wang X, Zheng Q, Jiang F, Qiao Y.",Food Chem X. 2023 Mar 20;18:100653. doi: 10.1016/j.fochx.2023.100653. eCollection 2023 Jun 30.,Zhang Y,Food Chem X,2023,2023/3/30,PMC10041455,,10.1016/j.fochx.2023.100653
37483839,Evaluation of azo dyes degradation potential of fungal strains and their role in wastewater treatment,"Ali E, Amjad I, Rehman A.",Saudi J Biol Sci. 2023 Aug;30(8):103734. doi: 10.1016/j.sjbs.2023.103734. Epub 2023 Jul 4.,Ali E,Saudi J Biol Sci,2023,2023/7/24,PMC10359666,,10.1016/j.sjbs.2023.103734
37108953,Identification of Aspergillus niger Aquaporins Involved in Hydrogen Peroxide Signaling,"Laothanachareon T, Asin-Garcia E, Volkers RJM, Tamayo-Ramos JA, Martins Dos Santos VAP, Schaap PJ.",J Fungi (Basel). 2023 Apr 21;9(4):499. doi: 10.3390/jof9040499.,Laothanachareon T,J Fungi (Basel),2023,2023/4/28,PMC10144872,,10.3390/jof9040499
37731582,Secondary pulmonary infection by Fusarium solani and Aspergillus niger during systemic steroid treatment for COVID-19: A case report,"Usuda D, Kato M, Sugawara Y, Shimizu R, Inami T, Tsuge S, Sakurai R, Kawai K, Matsubara S, Tanaka R, Suzuki M, Shimozawa S, Hotchi Y, Osugi I, Katou R, Ito S, Mishima K, Kondo A, Mizuno K, Takami H, Komatsu T, Oba J, Nomura T, Sugita M.",World J Clin Cases. 2023 Sep 16;11(26):6280-6288. doi: 10.12998/wjcc.v11.i26.6280.,Usuda D,World J Clin Cases,2023,2023/9/21,PMC10507554,,10.12998/wjcc.v11.i26.6280
